SentenceID,HedgeWord,Sentence,Final,Agreement
811,some,"This means some women without insurance coverage for contraception may pay over $850 the first year of their prescription.",0.0,0.6
30004,much,"He has said as much himself.",1.0,0.8
6087,much,"Depending on how much you are encircling central space",1.0,0.8
13169,believe,"I don't believe that the Republicans require a Presidential victory to gain a 5-8 senate seats in the next election.",1.0,0.8
8752,believe,"I do not believe that anyone can successfully argue that this man was not mentally disturbed.",1.0,0.6
31244,believe,"That some still believe not a dime more is a mystery of stratospheric proportions.",1.0,0.6
6839,possible,"We want the best possible equipment and gear and good pay.",0.0,1.0
4594,could,"That could force California",1.0,0.8
2844,understand,"I said just because you don't understand the Wiki or the Fed site it doesn't mean there's deliberate skullduggery afoot.",0.0,0.8
12340,really,"it really is that simple.",1.0,1.0
8762,read,"PS: I haven't read through the thread",0.0,0.6
15325,most,"In most cases your loan must be owned by the bank",1.0,1.0
24314,sort of,"And now you're here feigning outrage at the same sort of thing.",0.0,0.8
31253,general,"This will also help in the general election with independents and moderate democrats.",1.0,1.0
9680,much,"I doubt he would show much restraint where military force is concerned.",0.0,0.6
27662,might,"There have been much-disputed hints that life might still exist there.",1.0,0.8
16263,some,"From some of your post - I think you're better off without him...I know it may not seem like it when you have no where to go -but he seems like a real ass.",1.0,0.6
30504,someone,"It usually takes a few posts before someone invokes Godwin's law",1.0,0.7
10190,kind of,"If you feed in front of women then it's a double standard and you're kind of full of shit.",1.0,0.8
5992,could,"If you have no blood relatives (or none come forward) it's even possible that the estate could pass to the government to dispose of.",1.0,1.0
13,possible,"Thai Deputy Prime Minister Suthep Thaugsuban also warned of possible sabotage of red shirted people on Monday night.",0.0,0.8
21720,much,"This riot was just a symptom of a much bigger issue.",0.0,0.8
25284,feel,"Level two is the Balance Step range which has a 20% angle and feel more extreme really working the muscles harder suitable for power walking and improving body tone and fitness levels.",0.0,1.0
5331,believe,"I don't believe these creatures are harmful to humans",1.0,0.8
5992,possible,"If you have no blood relatives (or none come forward) it's even possible that the estate could pass to the government to dispose of.",0.0,0.8
23327,a little,"I am working on a project that involves combustion of flammable gas and containment of the pressure to do a little work.",1.0,0.8
7303,really,"I don't really think I'm saying anything controversial",1.0,1.0
13950,believe,"I believe it's things like this that make white people believe the country are going against them.",1.0,0.9
21388,some,"I suppose some people value bio-diversity because they (like me) have a sentimental attachment to tigers",0.0,0.6
1800,much,"So much anger!",1.0,0.6
18307,most,"I see far too many kids miss out on even some of the most basic things because of their moron unprepared parents.",0.0,1.0
4112,believe,"lol)my DD is doing a forensic science course today for a select group of our areas G&T children and believe me a letter arriving from the schools co-ordinator for more able children was more than a shock!",0.0,1.0
25188,know,"I personally know of 2 people who told me that is why they got their contracts.",0.0,0.8
1518,know,"They know economics",0.0,0.8
20714,some,"To some it is about the SYG law.",0.0,0.6
15237,could,"If we could only learn from our mistakes!",1.0,0.6
15727,believe,"Show us that you are credible and we should believe the stuff you say.",0.0,0.8
27371,feel,"I feel sorry for that child.",0.0,1.0
31531,might,"Or they even might actually possess a gene that you and I don't have.",1.0,1.0
7564,kind of,"You seem to be feeling very desperate for some kind of a solution to the situation; you say you feel you're life is over.",0.0,0.8
31265,much,"And there's not much evidence they did anything to help.",1.0,1.0
11331,some,"I would also fantasize about hitting some blacktop back in the states and just doing some night driving.",0.0,0.6
5973,could,"It could be worth a cheap ish course in assertivness (or a book).",1.0,1.0
6652,feel,"My mother has reached a point where she feels less of a person",0.0,0.8
7365,find,"What I find amusing is that the economic system that Republicans support (which is most of us slaving away at thankless jobs so a few rich douchebags like Romney and Limbaugh can have polo ponies and mansions) actually requires contraception.",1.0,1.0
8622,much,"Not the people that want them to pay their share of the tax burden which they very much are responsible for.",0.0,0.6
9566,could,"They spent Friday discussing their choice of candidate and the mechanics of a bid after concluding they could no longer support him.",0.0,0.6
8119,much,"So much for Faux Nooz being biased.",1.0,1.0
6483,most,"There's no records of stolen social security numbers...Workers who worked under a fake SSN paid taxes and received no creditThe problem with most of you liberals is that you never know what the fuck you're talking about.",1.0,0.8
12270,some,"The idea here is that some new aged rich person you you (assumably) can't identify with knows better for you and thinks that they are better than you.",0.0,0.6
26807,believe,"Can't believe some people are trying to pass off lengthy prison sentences as a slap on the wrist.",0.0,0.8
6901,understand,"I understand the Laffer curve and yes",0.0,1.0
17089,could,"He could have regulated and chose not to.",0.0,0.6
607,know,"You may know more about another sector and that's fair enough.",0.0,0.6
19872,really,"Jo_R - it's really hard to find things to feed her to make sure she gets all the food groups and things she needs.",0.0,1.0
17143,hear,"We DID hear about the deficit.",1.0,0.8
27861,much,"(Of those who attacked the WTC over two thirds were from Saudi)They fund the Saudis because the alternative is much worse.",0.0,0.8
25877,know,"I know this is completely off tangent but the title of this thread fits this bomb (no pun intended).",0.0,0.6
17290,some,"At some point",0.0,0.8
22890,feel,"It does feel a bit like a roller coaster of emotions at the moment",0.0,1.0
9645,really,"Yeah..like you guys really care about that shit.",1.0,0.8
30065,possible,"As far as possible",0.0,1.0
5237,some,"Yes it's sad that some countries are in trouble but it is not our problem",1.0,0.6
9848,read,"If you go back and read the thread",0.0,1.0
19232,hear,"We DID hear about the deficit.",1.0,0.6
16373,believe,"I believe that is the procedure here.",1.0,1.0
8443,could,"If he had rented he was beholden to a legal contract known as a lease....and he could not have simply moved...and it wopuldnt have been his responsibility to expand the loading bay...such would be the responsibility of the property owner per conditions in the lease.",0.0,0.8
18312,know,"I don't know why some posts on here assume this is a troll though!",0.0,0.6
28918,someone,"The church.... Not a single word said about the idiocy of someone that poor thinking about mating.",1.0,0.6
4516,fair,"No... we just want a fair day's pay for a fair day's work... adjusted for inflation and cost of living.",0.0,0.5
26801,know,"JIM is a petroleum engineer and probably knows this stuff best.",0.0,0.6
30374,really,"I've been there a few times and it's really hard to live there.",0.0,1.0
23850,most,"That has to be one of the most idiotic arguments ever posted on this board.",0.0,0.8
19530,much,"Probably engineering curriculum requires not quite so much math as physics.",0.0,0.6
16800,possible,"Its also possible that your statement does not report reality.",1.0,0.8
31223,know,"I really don't know how the thumbs work",0.0,0.6
847,most,"I don't believe most Americans are that familiar with Jeb Bush and I don't see why a run for the Presidency is so far out of the question...Jeb Bush or Obama...",0.0,0.8
2041,know,"We haven't embellished what was taken which I know a lot of people do.",0.0,0.6
1920,know,"We will probably never know what video games this kid plays and I think it's relevant.",0.0,0.6
11211,some,"Some people should know better that the United States and her allies are not on some mission to kill innocent civilians",0.0,0.6
6486,most,"I've been in the construction trades most of my adult life and I'd be HAPPY to start working those jobs again.",1.0,0.8
4944,basic,"My husband has students who have graduated from high school but who can barely write a coherent sentence and who don't understand the basics of the three branches of government.",0.0,1.0
22578,know,"Imagine if i became one of the employers supporting the governments back to work program and i said to you shovel that excrement or i will let your job centre know you wont work.",0.0,0.8
22497,basic,"I have a slow cooker which I need to use more and I need to do some basic cupboard items shopping.I never shop on line will start if need to.",1.0,0.6
21722,know,"As far as i know the northern suburbs of Paris are almost entirely inhabited by immigrants or other ethnicities and many whites would never dare to go there.",0.0,0.8
8280,possible,"It is constitutionally possible however.",0.0,1.0
27714,know,"I punched in and was throwing down the last of my bagel when the manager came in and said I know you're not eating that bagel on the clock I asked if all the people smoking had already clocked in",1.0,0.8
17900,most,"Scientists see rise in tornado-creating conditionsThis statistic just dropped my jaw:April 2011 was the most active tornado month on record",0.0,1.0
28164,some,"Why not buy some popcorn",0.0,1.0
259,understand,"If this is your objection to a public option I don't understand where you are coming from.",0.0,0.8
16263,know,"From some of your post - I think you're better off without him...I know it may not seem like it when you have no where to go -but he seems like a real ass.",1.0,1.0
15652,could,"Or perhaps we could do a deal with Japan",1.0,0.8
1125,find,"Presumably he doesn't find her",0.0,0.8
20476,most,"It may well be that my preference is fundamentally no different to the fact most Christians are born into Christian families.",1.0,0.6
11002,some,"I understand the requirement for guns in farming and some recreational activities but people are allowed to have guns out of those requirements far too easily in the United States.",1.0,0.6
27882,much,"They fund the Saudis because the alternative is much worse.",0.0,0.8
11853,read,"seems you don't read what you post.",0.0,0.6
28070,could,"Togo could not persuade the cabinet",0.0,1.0
8286,someone,"Nelson's a weak candidate but if the GOP nominates someone weak as well - like they did with that Kathy chick with all the make-up who was responsible for the vote count in 2000 - then Nelson will win.",1.0,0.6
11743,much,"i find it much more interesting that the religious right pushes for abortion to become illegal",0.0,0.8
12283,most,"After meeting some of the most brilliant people in my life while being in the Midwest",0.0,0.8
25052,might,"If you wouldn't demand the taxpayer subsidize your gasoline in every post I might take you seriously.",1.0,0.6
29090,someone,"Memes are created from slang I refuse to accept someone is this uneducated.",0.0,0.8
1054,understand,"I understand the gesture in us helping Haiti.",0.0,1.0
20666,possible,"But the problem was that the only place where identical systematically measurement was possible (in that building) was in the southern end of the building",0.0,1.0
6917,some,"Do some reading.",0.0,0.6
30397,could,"We could incentivize them with some free drinks!",1.0,0.6
9028,find,"The best thing to do is to be very blunt and just tell them you arnt interested and to not talk to you and then just ignore them or go find a normal looking guy to stand near/pretend to be with.",0.0,0.8
14752,most,"With respect to your specific suggestion that (as I understand it) evangelical voters most aroused by the social issues of abortion and homosexual marriage may be less committed in an election focused more on economic and public spending issue - much depends on the degree to which they are aroused by the economic and public spending issues themselves and the degree to which they may find themselves reconciled to Democrats who take opposite views on both social and public spending issues.",0.0,0.6
14501,kind of,"You're absolutely right that it was the worst kind of rush to judgment which was made based on past performance BY FOX.",0.0,1.0
12652,know,"I know those concepts are alien to you.",1.0,0.6
16284,know,"He knows he has leverage over you",0.0,0.6
28546,understand,"These are real life issues that women understand better than men.",0.0,0.8
25288,a little,"At first the shoes do feel a little strange and the reflexology bar can feel quite pronounced",1.0,1.0
23864,hear,"That's just your typical brainwashed bullshit that I hear all the time from the right.",1.0,0.8
15173,much,"Drop in the bucket but making America a much worse place than it was before.",0.0,0.8
6860,imagine,"I imagine that this year's will as well.",1.0,0.8
25298,much,"I love the Earth shoes so much that I bought several other styles for every day wear.",1.0,0.8
22590,basic,"Because of this they will keep the basic rate but will also be working to keep there bennefit.",1.0,0.8
25133,could,"The tuition fee increase means people who want to go to university have to now take on board that they could have a massive amount of debt for the rest of their working lives.",1.0,1.0
10720,find,"So finds a very useful new report out today from the Drum Major Institute for Public Policy",0.0,0.6
5785,feel,"I do feel that the British Government is an evil one",1.0,1.0
30180,kind of,"Mitt Romney represents everything that is kind of wrong with the GOP today.",1.0,1.0
2101,some,"But when you start saying they are superior to others..you get into some really dodgy terroritory.",1.0,0.8
21825,some,"They used up time and resources and money actually following up some of these.",0.0,1.0
13504,most,"So most people are not paying it all off at once like you.",1.0,0.6
23868,really,"And that's always the lefts excuse for denying what they really are.",1.0,1.0
6925,know,"First I don't know how old your kids are and I would never bring them into a convsersation.",0.0,0.8
19606,most,"In the most part",0.0,0.6
7970,feel,"You also need to make it very clear that you do not feel you can continue to live like this any more and that it's having negative effects on your own health.",1.0,1.0
8343,some,"Her crew's mission is to remove some of the oil from the spill in the Gulf of Mexico before it reaches the shores.",0.0,0.6
29007,possible,"There is one line in her testimony which makes it possible to assume that she was talking about women",0.0,0.6
30094,someone,"Nothing like a bit of mystery and elusiveness to keep someone interested",1.0,0.8
30331,could,"You can't compare a job in which someone shagging someone they shouldn't could lead to bad decisions leading to injury or death or other tragic incidents with a normal 9-5.",1.0,0.8
3436,possible,"Our freedom is possible only if we remain virtuous.",0.0,1.0
25896,most,"BR thread is here of which the most pertinent comment i found was by JE MenonWhile the possibility that AQ Khan (and basically this means Pakistan) sold nuclear technology to India is totally counter-intuitive",0.0,1.0
6345,know,"They know this.",0.0,0.6
13978,feel,"I see now that many Americans feel deep seated need to kick Arab butts.",0.0,0.6
28511,some,"I do wear make up now and make an effort but I feel better in myself knowing that I can go out without make up and still feel confident wereas all the girls I went to school with have some kind of nervous breakdown if they dont look 'perfect'.",0.0,0.8
29363,believe,"I believe in personal freedom as much as the next person.",0.0,0.8
24002,most,"and most vets I've come into contact with who scam the system are all mostly NON combat vets.",1.0,0.8
13776,believe,"I just do not believe in any all powerful supreme being nor heaven nor hell.",0.0,0.6
594,find,"I also find it funny how you've said you've visited loads of universities - there are over 100 universities in the UK.",1.0,1.0
3471,really,"The thing I remember the most about Katrina was gas prices SOARING over $3.00 overnight because of it and then they never really came back down.",1.0,0.8
28318,some,"Colonization has undoubtedly helped advanced humanity and we needed it and in some cases still do.",0.0,0.6
29359,much,"I am the same- so much so that I have created an account just to put a few words out there of my own.",0.0,0.6
10176,someone,"I would be surprised that someone can't grasp what I meant",0.0,0.6
13257,could,"If he gets me a present its something stupid which I wouldnt want ever (last one was a quad motorbike as he thought I could learn to drive it and it would get me out and about",0.0,0.6
13240,a little,"I'm a little wary of reports that Candidate X is associated with whatever nutty organization",1.0,1.0
17239,could,"This guy could very well be on some kind of powerful psychoactive that influenced his actions moreso than PTSD.",1.0,0.8
6509,know,"We all know he cherry picked.",0.0,0.6
29362,believe,"I believe that people should be allowed to love",1.0,1.0
2824,could,"The standard state-of-the-parties figures suggest that the Conservatives could hope to become the largest party at Westminster",1.0,0.6
19748,might,"i might actually PAY to see that.",1.0,1.0
26613,some,"Some people look to repairing the marriage and some people cant.",1.0,0.6
26595,someone,"So yes his wife has the right to know i wish someone had told me that he was flirting with someone else whilst making promises to me.",0.0,0.7
10603,much,"There are much more pressing issues.",0.0,0.6
9822,could,"The Free Market could keep Health Care down Ravi.",0.0,0.6
15977,fair,"Seems like this was drawing a fair distinction between the results in two somewhat similar cases.",1.0,0.6
18497,feel,"I just feel horrible for them.",0.0,1.0
2624,imagine,"You will just imagine the rage when the military are sent back into a much worse environment in six mos to a year after being yanked from their duty prematurely by none other than the dems.",0.0,1.0
15184,general,"Democrats made it law to put this money into the general fund and that SS be made a budget item.",1.0,1.0
30881,much,"Heck take out the vitriol and I'm inclined to agree with much of what Kurt said.",0.0,0.8
30702,could,"A bombing campaign against strategic military and industrial targets could have been carried out with minimal casualties among the US military as well as among Japan's civilian population.",1.0,0.8
15635,might,"Or perhaps they might want to bring East Timor back into their area of influence",0.0,0.6
19137,might,"Will go and ask himFor Osso and any others from elsewhere who might only just be getting their bearings on the whole Blair/Brown feud",1.0,1.0
30785,could,"Most are too fucking stupid to hold a job - what makes anyone believe they could rationalize the constitution or even the Bill of Rights.",0.0,1.0
2513,find,"That he thinks he can't find work is utterly bogus.",0.0,0.8
8438,basic,"He did it at a cost of over 75K.....during a year where his profits barely allowed him his basic s-corp salary of 1K per week...and NO distributions...so he was forced toactually spend an extra 75K in a year where he took home only 52K...",1.0,0.8
23205,most,"And heres a bet: These images will not prove the most shocking evidence of Bush administration sins still to come.",0.0,1.0
27737,really,"Today I've been seeing things really differently",0.0,1.0
25284,really,"Level two is the Balance Step range which has a 20% angle and feel more extreme really working the muscles harder suitable for power walking and improving body tone and fitness levels.",0.0,0.6
7217,feel,"If the facts were different then it would be so easy to say I want those bastards to pay and feel justified in doing so.",1.0,0.8
14528,could,"Scientists believe[citation needed] the lake could have been created by the impact of a meteoroid because it is oval shaped",1.0,1.0
32360,most,"Agreed with most of this.",1.0,0.8
32151,some,"We know for a fact that at some point the scenario you have outlined will occur.",0.0,0.6
15102,really,"I get really fed up with people when they act like sullen hormonal teenagers",0.0,1.0
2704,much,"I appreciate very much that you understand my concern.",1.0,0.6
18301,possible,"You can be as careful as possible",0.0,1.0
30124,believe,"I believe that 14 will be the age that people will be expected to get the Mark.",1.0,1.0
29072,find,"Instead of focusing on the perceived differences between races try and find the root of your anger.",0.0,0.6
18795,know,"What we do know is that if private insurance were replaced by government run insurance similar to Canada's system",0.0,0.8
31369,could,"As far as roofing with solar panels is concerned I see no reason why panels and roofs designed for the job could not be made superior to shingles which IMO are vastly inferior and only modestly less expensive than (my personal favorite) standing seam galvanized or powder coated metals.",1.0,0.6
25316,know,"And to think: they'll never know for sure that you are merely a lying piece of shit.",1.0,0.6
3674,and the rest,"(sorry..cannot get the quote function to work)As we can now plainly see thanls to Youtube and the rest of the internet",0.0,1.0
25736,much,"By the way....Chinese pilots can clean our clocks in dogfights so I wouldn't pound my chest too much if I were you.",1.0,0.8
13128,find,"the country is getting tired of you manufactured war between the American peopleOMGorsh the country is getting tired of you manufactured war between the American peopleComing from an Obama supporter I find that extremely hilarious.",1.0,1.0
17239,some,"This guy could very well be on some kind of powerful psychoactive that influenced his actions moreso than PTSD.",1.0,0.8
26203,could,"* Bloodshed could even lead to the military stepping in and mounting another coup",1.0,0.6
12876,find,"Similarly with race crimes: people find it more interesting to read about a minority person being killed than a majority person being killed.",1.0,1.0
6363,some,"Fair is subjective... no matter how you look at it... someone or some group wil always claim unfair because it goes against their personal comfort or feelings or whatever...What this country SHOULD be concerned with is equal treatment by government under law... not treating dollar X differently for person Y than how dollar A is being treated for person B...A sales tax is equal... not bothered by personal situations.... not influenced by this voting group in particular... it is blind",1.0,1.0
31665,some,"Http://www.cfo.doe.gov/me70/manhattan/surrender.htmEmbarrass yourself some more Snitch Bitch.",0.0,0.6
18711,understand,"I understand the gesture in us helping Haiti.",0.0,0.8
32198,some,"Kinton stated that there were some flights he was concerned with coming out of Canada in the immediate aftermath of 9/11",0.0,0.6
25437,a little,"You have to look a little closer than that.",1.0,1.0
19032,some,"These weapons were landed off the Clogga Strand near Arklow by inflatable boats some weeks later.",0.0,0.8
1944,find,"I find the concept of 'guns for kids'",1.0,0.8
25158,really,"Those same people should spare a moment for those in really bad situations and reflect on how lucky they are to be in the United Kingdom.",0.0,1.0
11818,understand,"I believe Beck doesn't understand the way Newt thinks.",0.0,0.8
12603,basic,"i think when the free market fails to provide an adequate service such a basic health care at an affordable price government intervention can force change.",1.0,0.6
14563,most,"Another friend I met seemed really one of the most genuine",0.0,0.8
21374,most,"Incest is illegal in most countries and the various states are not required to prove anything other than the individuals are blood relatives.",0.0,0.6
20059,some,"They can wear all the protective gear available but it is inevitable that they will still have some severely injuried -- injuries that will manifest in a decade or so as cancer and other diseases.",1.0,0.6
16191,some,"Those are just some of the ISSUES.",1.0,0.6
20572,really,"And I really don't think now is the time to be quibbling about trivial bullshit.",1.0,1.0
13777,believe,"I believe this life is all we have and many christians screw that up and promise better in the next life if you do as they say.",1.0,0.8
11766,could,"You pro - life pricks could (almost) GIVE -a-fuck about anyone.....after they're BORN.....you sadistic",0.0,0.6
24371,a little,"Moreover I'll admit to a little impatience with the enduring taste of Brits and other Europeans for the Medieval honorifics with which they lace the enduring hierarchy of their social structures.",1.0,0.8
24096,believe,"Nevertheless I do not believe Single Payer Universal HC will really solve the problems we're facing.",1.0,0.6
27385,read,"I read this on couple of news sites.",1.0,0.8
16809,believe,"I can't believe that the truth is so new to you",1.0,0.6
25810,some,"Here are some quick links to get you started in any research you care to undertake:http://www.webmd.com/sleep-disorders/sleep-paralysishttp://en.wikipedia.org/wiki/Sleep_Paralysishttp://en.wikipedia.org/wiki/Hypnagogic_hallucinationshttp://watarts.uwaterloo.ca/~acheyne/S_P.htmlNOTE: I've relied on wikipedia's entries for the general wording of some of my descriptions of these conditions or phenomena",1.0,0.7
30036,know,"I know where he stand on most issues and at least 90% I agree with him and the other 10% I apply the my so what theory.",1.0,0.6
6400,most,"They say the hardest job in the military is being a military spouse and my wife was one for most of my military career.",1.0,0.6
4556,might,"It might be the CEO of Boeing or WalMart.",1.0,1.0
20662,could,"Space could very well continue to stretch the whole way towards the centre of a body.",1.0,1.0
29257,some,"I went in to buy some half inch by six lag bolts and they had none",0.0,0.6
4188,kind of,"I am extrememly sensitive to any kind of drug",0.0,1.0
1744,believe,"I still believe evolution is more focused on the individual rather than the collective but i am willing to accept that point as very valid.",1.0,0.8
1327,really,"it is really assine that you have to spend 20+ years (1/3 to 1/4 of many people's lives) learning stuff that is already written and that millions of other people already know.",0.0,1.0
3515,some,"Do you think it is just a co-incidence that some foul mouth racists stand up and deliver some foul mouth speech or do you think that this is symptomatic of the fact that the British people have had enough of immigration and this is the start of revolt.",0.0,0.6
290,some,"He worked with and enabled some of the greatest authoritarian economic witch doctors of all time",0.0,0.6
30490,fair,"I believe it would be fair to put oil into the same catagory as electricity when it comes to it's effect on society if it became absent.",0.0,0.6
11079,someone,"But demanding someone else's money is greed.",0.0,0.6
4689,might,"Had Romney been a consistent liberal over the years _ his true designation _ conservatives might not agree with him but theyd have no choice but to respect him.",1.0,1.0
31328,read,"From everything I've read",1.0,0.8
25821,kind of,"Good to see what kind of questions that are asked and what answers that are available.",0.0,0.8
9446,someone,"An example of someone who prefers to be labelled a winner over knowing the truth.",0.0,0.6
19274,someone,"There is a difference between disallowing a behavior and forcing someone into a behavior.",1.0,0.6
14605,some,"I fear that some beautiful cultures may be displace by a monolithic",1.0,0.8
11939,fair,"No... we just want a fair day's pay for a fair day's work... adjusted for inflation and cost of living.",1.0,0.6
25939,most,"No relief for disaster victims is one of Paul's most popular spiels.",0.0,0.8
15599,someone,"They had no intention of taking care of someone who had so many medical needs.",0.0,0.8
10674,much,"I'd be much obliged if you can.",1.0,0.6
19843,much,"EDIT: How the fluck can I have given out too much rep if I haven't repped anyone yet.",0.0,0.8
10482,understand,"Many parents will talk shit in front of their kids thinking the kid doesn't understand what they're talking about",0.0,1.0
11782,some,"I'll bet it is much higher than the AVERAGE (not some horror story) for charities.",0.0,0.6
19311,understand,"Please please help me understand that equation.",0.0,1.0
12816,most,"You could get less than nothing for your $5000+ worth of solar panels especially if the $5000 makes your house the most expensive in the neighborhood.",0.0,0.8
27849,much,"I wonder how much of the minimization of problems in Mosuo culture comes from the smaller scope of the society.",0.0,0.8
28580,really,"It really worries me that the current generation of students",1.0,0.8
2663,feel,"This guy was messed up....only a social degenerate feels that murder is a solution to depression.",1.0,0.8
22587,most,"Option 1Recieve at most 90 per fortnight if they wish to search for work regaurdless of age but do not wish to pursue any training or undergo any work placements.",0.0,0.8
7774,much,"Not much of an apology.",1.0,1.0
26766,much,"Swampy places can't grow much but cyprus trees which are better than grass.",1.0,0.6
13246,know,"I really just dont know what to do or think anymore.",1.0,0.8
22077,most,"It is the greatest and most successful pseudoscientific fraud I have seen in my long life as a physicist.",0.0,1.0
3411,imagine,"That could be true in some cases but I imagine it is actually pretty rare.",1.0,1.0
18415,much,"By how much and how fast remain uncertain.",0.0,0.6
22837,someone,"If I deceive someone",1.0,0.6
17076,really,"It doesn't really matter what Obama did or did not do",1.0,0.8
7945,really,"We critisize Clinton for being a philanderer who used his power to get sex and the libtards just assume that we really dont have a problem with that but it *must* be something else.",1.0,0.8
28328,most,"I don't need to tell you what will happen then because I am sure your mind can conjure what will happen when one of the weakest armies in the modern (and heck the historical) world tries to take one of the most powerful armies this world has ever seen.",0.0,0.8
22579,imagine,"Now imagine you lose your income and are left to starve or end up homeless.",0.0,1.0
13617,know,"But what I do know is for a generation now we have tried to label bad behavior as a medical condition.",0.0,0.8
19286,believe,"To force a church to go against its beliefs just so some poor fool can have sex without danger of getting a girl pregnant makes so little sense I can't believe people here are even defending it.",0.0,0.8
5549,much,"Try not DRIVING so much",1.0,0.8
25705,could,"I always refer to them as the junta Abhisit could certainly wag the dog and lord knows there is enough bad blood between the two nations given border disputes and the Karen refugees.",1.0,0.8
23171,some,"'Let me be frank; at some time in the not-too-distant future",1.0,0.6
31619,feel,"They think they feel closer to God.",0.0,0.8
29094,someone,"I refuse to accept someone is this uneducated.",0.0,0.8
6741,hear,"SO much so that I hear they all ride together in the same car when going to their various events.",1.0,0.8
6530,could,"What about talk show hosts... at least half their jokes could be considered a death wish on someone.",1.0,0.8
7772,believe,"I truly believe the people ARE seeing that...We especially need to kick out all his COMRADES IN ARMS he's appointed..",1.0,0.8
22922,kind of,"You are the kind of stupid that there is no coming back from.",0.0,0.6
27269,really,"What really pisses me off is that the leftist SCUM in this country say ABOMINABLE things about non-leftist people",1.0,0.6
25269,some,"As some of you know",1.0,0.6
28310,might,"The biggest problems will be dealt with which is important and a few small or medium sized might come up but at least we dealt with the biggest.",1.0,1.0
18743,much,"They could well be the defacto owners of much of that continent within two decades",1.0,0.6
9755,some,"He is twisting the information and in some cases outright lying.",1.0,0.6
28056,fair,"I think it's fair to call myself an expert on the subject and I was mentored by one of the nation's foremost scholars on the subject..",0.0,1.0
22899,some,"I would also fantasize about hitting some blacktop back in the states and just doing some night driving.",0.0,0.8
4039,know,"Keep up the rabid squeaking and squawking about Obama RWers....let me know how that works out for you on Nov. 2.",0.0,0.8
26601,know,"and I know this because my ex ripped my heart out the day I gave birth to our beautiful little girl.",0.0,0.8
13961,someone,"Blacks tend to group themselves with each other hence when someone black achieves something",1.0,0.6
633,most,"If Norway is the most voted it does not mean that it is the most democratic.",0.0,0.8
21104,some,"Maybe some of the smaller shops that try to maximize revenue at the cost of quality service do...but as someone in the industry for over two decades",1.0,1.0
26355,sort of,"that's sort of the We have the enemy right where we want them.",1.0,0.8
1313,could,"To bad for about half the worlds population since we could in no way feed and support such a large population with out industry ..",0.0,1.0
13838,most,"Drugs in this country are robbing us of some of the most brilliant and talented people.",0.0,1.0
25387,much,"You actually love mega-corps so much you think that their disasters are somoene else's problem.",1.0,0.8
26663,I mean,"I mean if you make the extra effort to go out and vote - it shouldn't be much more a burden to get an ID.",1.0,1.0
10279,kind of,"42. he was defeated in 2006 by a damned good democratthe former rep was Jim Leach who achieved this kind of mythical status as a reasonable Republican.",0.0,0.8
31232,could,"The gist of the RCP article is that the DADT repeal could foreshadow a deeper GOP generational shift on a number of issues",1.0,1.0
3165,I would say,"I would say everyone was wrong about Bin Laden.",1.0,1.0
16525,could,"Of course this could be completely drowned out by the methods of parenting",1.0,1.0
22843,someone,"But demanding someone else's money is greed.",0.0,0.8
27156,could,"Even a phone call could be treated as an appearance.",1.0,0.6
4856,fair,"I have been on holiday to Pakistan a fair amount of times",1.0,1.0
13602,hear,"I'm sure he'll hear from the residents of NJ if they don't like it.",0.0,0.6
34,could,"Yet there are other steps that could be taken -- and that don't necessarily need to factor in Mr. Thaksin directly -- that also might pave the way for meaningful reconciliation.",1.0,0.6
20325,feel,"He comes from a position I can't possibly understand and how well he presents that position can only be judged by those who come from the same position or feel they should do.",1.0,0.8
25922,much,"You would think but i cannot recall much mention in the media here",1.0,1.0
9086,much,"As much as I wish we could say we are the sole parents of our kids",1.0,0.8
4913,much,"Not only do these types of careers provide a stable future - you can make just as much money",0.0,0.8
13218,some,"I'd like some stats and figures please.",0.0,0.6
1906,know,"I do not know if there are any Hippies who visit this website",1.0,1.0
30784,most,"I don't believe most progressives even understand the difference between the state and federal government.",1.0,1.0
19160,read,"From what I've read",1.0,0.8
738,I would say,"In general I would say any people anywhere is entitled at any time to declare itself sovereign and independent.",1.0,1.0
18307,basic,"I see far too many kids miss out on even some of the most basic things because of their moron unprepared parents.",0.0,0.6
11389,some,"But I can understand how some might have found it insensitive.",1.0,0.6
1839,some,"After a week of communal conflict some 5",1.0,0.6
10679,might,"But I can understand how some might have found it insensitive.",1.0,1.0
18532,someone,"I have always had pets and I really think they are a vital part of my mental health but I can't even imagine what would lead someone to this.",1.0,0.6
12192,much,"I grew up in the 70s and it wasn't so much that it was accepted but rather it just wasn't an issue one way or the other.",1.0,1.0
2659,sort of,"i think anyone who goes in to work and kills 8 people is probably suffering from some sort of illness.",0.0,0.8
16517,really,"I don't really remember much of this bit",1.0,1.0
3994,some,"I do think there should be some heavy oversight here.",1.0,0.6
18504,really,"The hoarders seem to see themselves as rescuers of these animals and really think they're helping - they don't think about the real consequences of their actions.",1.0,0.8
29109,really,"This guy is really",0.0,0.6
31428,might,"Fairly common when something like this happens and the client realizes they paid for a room and they might as well use it one way or another.",1.0,0.6
5466,believe,"If you don't believe me",0.0,1.0
1849,some,"Jinnah gained some assurances and stayed on to give speeches warning the English that if they did not grant Pakistan",1.0,0.6
5968,might,"It might not be even his fault.",1.0,1.0
6679,know,"i know it was a joke and don't call me francis Surely",0.0,0.6
