SentenceID,HedgeWord,Sentence,Final,Agreement
8635,most,"For some reason you remind me of Dennis Leary (Video has a few F-bombs if your at work)STFU - Dennis Leary - YouTube STFU - Dennis Leary - YouTube Yea it does seem that most in the OWS Movement want to blame everyone but themselves for their own mistakes.",1.0,0.6
6813,some,"He is twisting the information and in some cases outright lying.",1.0,0.6
21114,some,"We have some temps that make great money with us.",0.0,0.6
4354,feel,"I'm not a racist but I feel like we're being completely taken over sometimes and I think we're pushovers.",0.0,0.666666666667
10686,a little,"Linkat....sorry to be appearing a little dense here",1.0,1.0
15090,know,"I know that you've been struggling with a lot of debt",0.0,1.0
19507,could,"You could clearly make a success in another direction.",1.0,0.6
30808,some,"The majority of Dems killed almost every single bill brought up by RepublicansI watched some of them",0.0,0.6
12830,understand,"I understand the importance of good education",0.0,0.8
26244,know,"The entire world knows EXACTLY what Glenn Beck represents.",1.0,0.8
2390,know,"Please feel free to let them know how you feel",0.0,0.666666666667
7948,some,"The fact is that some of the best leaders throughout history have been philandering drunkards.",0.0,0.8
29494,believe,"Of course progressives believe its a companies job to hire because money grows on trees...",1.0,0.8
11316,some,"As if it's supposed to be some big deal.",0.0,0.8
20081,know,"I know this wasn't directed at me but it makes no sense whatsoever.",1.0,0.8
23653,most,"you seriously have to be one of the most stupidest fucks ever to walk this earth.",0.0,0.8
28870,I would say,"#NAME?",0.0,0.6
3591,some,"The fact is that some of the best leaders throughout history have been philandering drunkards.",1.0,1.0
25404,believe,"I do believe the attack was racially motivated because I am white but I don't understand why.",1.0,0.8
21419,sort of,"This program is troubling because most of it is concerned with some sort of integration",0.0,0.6
14734,feel,"But feel free to continue calling people an idiot because they say something beyond your comprehension capabilities.",0.0,0.6
7343,much,"Then: Fluke is having so much sex",1.0,0.8
25851,know,"I know nurses who work the bedside",0.0,0.8
10755,know,"Otherwise you would know what I am talking about.",1.0,0.6
1444,could,"You are acting as if because no one could be convicted",1.0,1.0
20787,could,"So I offered to get tickets and he could pay me back.",0.0,0.75
28905,much,"As much as I do not like this disaster",0.0,0.6
28902,someone,"Again none of this shows they were able to avoid any regulations...As someone who recently bought a place literally a stone's throw off the pristine beaches in South Walton Country",0.0,1.0
13880,much,"too much information for people to handle.",0.0,0.8
6060,know,"My friend I do not know the excact weight on that buildingDo you.",0.0,0.8
4320,some,"Charter Schools work Miracles in some of the most impoverished areas of NYC.",0.0,0.5
12040,know,"I don't know whether it used to be considered wrong to use retarded in the way we use it now.",1.0,0.6
11073,someone,"If I deceive someone",1.0,1.0
26150,read,"**************************************************************Lightwizard should read Neoconservatism by Irving Kristol.",0.0,1.0
23611,could,"We could move to 9 trillion dollars in debt being unpatriotic",1.0,0.8
19956,really,"it really is that simple.",1.0,1.0
17431,much,"And there's not much evidence they did anything to help.",1.0,1.0
32003,really,"And it's not really crude oil.",1.0,0.75
27495,feel,"I do feel the same thing will just happen like Y2K something minor will happen in the world",0.0,0.5
4697,could,"Let me explainFirst of all what alarmed me to the fact that he is the man of sin and a candidate was that after he left the British Parliament as Prime Minister he was appointed middle-east envoy for peace which we all know the antichrist must bring peace to the middle-eastBlair appointed Middle East envoy - google itSecondly then not to long afterwards Blair converts to catholicism which the antichrist many agree has to have ties with as the catholic church will play a important part in the coming lieTony Blair joins Catholic Church - google itThirdly he has purchased a palace in Jerusalem for him and his family to live in and he is also of European descentBlair to inspect Jerusalem palace as home for his peace envoy role - google itThen he is the most likely candidate to be president of the new EU constitution which will come into effect very soon despite Ireland's rejection of the treaty as Brussels is pushing forTony Blair could be EU President - google itThen he is well mannered and people look up to him and a man who is smart and understands riddles i expect and he has just been recently nominated for the Nobel Peace PrizeThenBlair could be next World Bank president - google itWhich would give him standing to use this to bring about a one monetary system spoken of in Revelation 13Then most recently he has set up a new faith foundation in which it is his goal to tackle global poverty",0.0,0.5
25138,find,"I find it hypocritical of Miliband to slate the coalition yet its his own parties wrong doing that led to the mess in the first place.",1.0,1.0
16521,some,"I'm certain i've missed some of the stuff in this program",0.0,0.8
6148,much,"With CO2 levels as much as 20 times higher than today",1.0,0.6
8512,most,"Insurance will cover most of the damage but a town being gone causes havoc like loss of normal services to actually live.",0.0,0.5
13771,understand,"I was forced to attend chruch 3 times a week till I was 16 I do understand what Christianity is all about",0.0,0.8
10009,know,"Anyone who is a true follower of christ knows you give personally and from your own heart... not having it raped from you whether you have the calling to give it or notAnd in a country based on freedom... you have the freedom to be a miserly prick too",0.0,0.6
23751,most,"And whats worse the most of that revenue will go to feeding the infrastructure whose job it is to regulate those new regulations.",0.0,0.75
16815,most,"Jackie Battley and Newt Gingrich Marriage Profile -- Marriage of Newt Gingrich and Jackie BattleyThe most notorious incident in Gingrich's marriage... was when he cornered Jackie in her hospital room where she was recovering from uterine cancer surgery and insisted on discussing the terms of the divorce he was seeking.",0.0,1.0
6770,could,"A single napalm raid on IANSA headquarters could save us a lot of grief in the long run.",0.0,0.6
6310,much,"I guess with the cowardly dems calling the shots we have not much choice but to watch Islamo-fascism sweep through our free country by the sword and behead all you sorry liberals.",1.0,1.0
28311,know,"I know if western countries help Somalia it's not going to be out of good will and such",1.0,0.8
24982,could,"His vision instead of helping any members of his family (it takes a village) or to help anyone else is to have a Johnny Depp party at the WH when Obama and Michelle could have fed thousands who need food and water.",0.0,0.75
16859,could,"I had high hopes that Perry would be the guy who could bridge the divide between the TEA Party and the GOP establishment.",0.0,0.6
3763,really,"Another has filed a bill that would make his colleagues efforts really",0.0,0.75
30136,most,"they have the resources and the people to pull their plans off behind the scenes as they control most of the media...",0.0,0.6
22888,feel,"I feel quite good now but I know that can change in seconds.",0.0,1.0
8288,much,"He's making too much money",1.0,0.6
9022,know,"I tell him that I told him repeatedly that I dont know where the bloody station is and he just kept following me.",0.0,0.75
23285,some,"And that is what some of you were.",0.0,0.6
100,really,"The thing I remember the most about Katrina was gas prices SOARING over $3.00 overnight because of it and then they never really came back down.",1.0,1.0
79,read,"I read recently that the two bubbles which will pop next are oil and gold.",1.0,0.75
18527,believe,"They believe it is a form of OCD.",1.0,0.6
23638,someone,"See someone like you is for making a law banning all Abortions.",0.0,0.6
21306,some,"Not sure if I care at all myself but I did want to see some opinions/discussions of the people here.",0.0,0.6
25922,much,"You would think but i cannot recall much mention in the media here",1.0,1.0
10315,know,"I know this might be hard for you to grasp",1.0,0.6
7254,know,"The school know he has this obviously and told the CDC he 'was fine' at school so the doc was really rude and said that I needed to do what the school was doing.",0.0,1.0
31411,someone,"Only an idiot calls someone else an idiot.",1.0,0.6
3358,much,"*shrugs* They have a chance at getting elected just as much as the next party.",0.0,0.6
18451,some,"It was new years and me and some friends were at the bar",0.0,0.6
31484,believe,"They mistakenly believe some of the swill they were spoon-fed in government schools.",0.0,0.8
26980,a little,"Give it a little while and you will be seeing new elections being called sooner than the 5 years as with the coalitions bad decisions there's only so much the pubic is willing to take.",1.0,1.0
20542,some,"Although mutual suspicions have been building for some time",0.0,0.6
5063,know,"I don't know how to go about seeking vengence on BP for desecration of the Gulf.",0.0,0.5
32017,believe,"I believe we import something like 20 percent of total from the ME.",1.0,1.0
9865,could,"Last year my best friend 'R' started seeing one of H's fiance's friends and H did everything she could to ruin it.",0.0,0.666666666667
13161,could,"Perhaps someone could post that.",1.0,0.6
22700,know,"I dont know how much they cost to run",1.0,0.8
18563,sometimes,"I'm not a racist but I feel like we're being completely taken over sometimes and I think we're pushovers.",0.0,0.6
22618,much,"Thus good residency positions and good attending jobs are much more abundant for me in a greater variety of places.",0.0,0.75
5606,read,"I wouldn't believe anything I read off an opinionated racists blog site.",1.0,1.0
12959,feel,"As long as there are people like Broken who feel guilty for everything the U.S. is",0.0,1.0
28518,feel,"At least we make ourselves feel better and not affected by those insecure girls who wear tonnes of make up.",0.0,0.6
21646,really,"I really need to know what the Coroner wants in that witness statement and how as a family member I am allowed to present it.",0.0,0.6
24371,a little,"Moreover I'll admit to a little impatience with the enduring taste of Brits and other Europeans for the Medieval honorifics with which they lace the enduring hierarchy of their social structures.",1.0,0.8
23956,most,"I think that's what most call anecdotal evidence.",1.0,0.666666666667
438,find,"They find very few papers (7 in total) predict global cooling.",0.0,1.0
30092,really,"I dread caring for really huge patients as it's just impossible to do.",0.0,0.8
25428,much,"Not much will be able to be taxed",1.0,0.8
10140,some,"The poor are getting bitchslapped in some cases.",0.0,0.5
3257,could,"2) The GOP could be held to blame just as much as he can.",0.0,0.75
24491,most,"Obama is the most divisive bitterly partisan President in my lifetime",0.0,1.0
13707,some,"This whole speech by Cameron is simply an effort to gain some short term support for the elections.",1.0,0.6
4863,find,"Yea I find that really wierd- I've never fully understood why thats the case for some peopleYea I find that really wierd- I've never fully understood why thats the case for some peopleRead through this thread I apologise in advance if there is something similar to this thread",1.0,1.0
5211,know,"And the only way this plan will bomb out is if it causes the pain that we know it's going to causeAnother typical liberal response.",1.0,0.6
15961,believe,"because they believe the rhetoric.",0.0,0.8
12985,basic,"The basic idea is that a claim is accepted as being true simply because most people are favorably inclined towards the claim.",1.0,1.0
22451,understand,"As I understand it",1.0,0.8
7923,sort of,"But over the years we have sort of thrown a blanket over Presidential private lives.",1.0,0.75
15449,could,"I could explain about learning from history",0.0,0.5
24363,read,"People who read the latest scientific papers.",1.0,0.6
4299,know,"Raised in Beloit as well and I know the affect Beloit Corp and Fairbank's closures had on the city.",0.0,0.5
22696,could,"You could nationalise BP or Vodafone",1.0,0.8
29357,find,"Plus state to state laws differ greatly and I find all sorts of possible dangers that allow criminals to acquire guns too easily.",1.0,0.6
4986,know,"I personally think it's completely necessary but I know many of my opponents will disagree.",1.0,0.8
11447,sort of,"Whether they be innocent or guilty of any sort of crime.",0.0,1.0
19005,know,"I know your momma raised you better than this.",1.0,1.0
22388,know,"i know its wiki",1.0,0.6
9086,could,"As much as I wish we could say we are the sole parents of our kids",0.0,1.0
26378,really,"The thing I remember the most about Katrina was gas prices SOARING over $3.00 overnight because of it and then they never really came back down.",1.0,1.0
15105,read,"I get so angry every time I read any post you write about your husband.",0.0,0.8
29706,most,"Rvers are the most energy mizerly doofii around.",0.0,1.0
8642,most,"And i think most Americans are now seeing them that way too.",1.0,0.6
22925,know,"before 911 -most every vet I know never saw a day of combat in their lives.",0.0,1.0
12860,much,"It's similar when women commit crimes; if a man was guilty of the same crime he would rarely recieve as much media coverage.",0.0,0.6
20349,could,"There was no sense in any of the evidence I have heard that any other explanation for illness other than physical causes could be allowed.",1.0,1.0
11976,could,"Or you could ask to talk to her for a minute - but that could be awkward.",1.0,0.6
14354,really,"Your comment at SFB really doesn't seem fair to me.",1.0,1.0
12816,could,"You could get less than nothing for your $5000+ worth of solar panels especially if the $5000 makes your house the most expensive in the neighborhood.",1.0,0.8
2274,might,"We might not all go to top notch universities",1.0,0.75
28210,could,"I could be wrong",1.0,1.0
23521,some,"The way some tabloids have prattled on you'd think it was the lack of this cap which was bleeding the country dry.",0.0,0.5
27433,believe,"I believe he managed to get across what he meant to",1.0,1.0
12589,really,"I've really been looking forward to today's match",0.0,0.6
30396,could,"I suppose we could propose organized rutting sessions for them in local nightclubs and bars to help them boost their numbers so they don't go the way of the dodo.",1.0,0.6
25853,could,"And I could only dream of the pay and benifits a union welder gets.",0.0,0.8
1939,know,"They didn't have guns for kids when I was a kid that I know of.",1.0,0.6
16106,someone,"I guess this was posted by somebody else then:Maybe someone else logged into your account.",1.0,0.75
30560,some,"And most people do not expect that smoking cigarettes will give them lung cancer or some other respiratory disorder.",0.0,0.5
15774,understand,"I can understand why some aid was turned down.",0.0,1.0
17222,feel,"Well cannabis makes me feel better.",0.0,0.8
29305,basic,"That is the basic problem that needs to find a cure.",1.0,0.6
9386,read,"From what I've read Plame was the best unkept secret in DC.",1.0,1.0
7257,really,"Last week a different teacher came in for the day in and they kept him back for 15 minutes to make him finish a piece of colouring in he had not done as 'he made her really cross as he would not finish it'.",0.0,0.8
8802,know,"I don't know where your graph is from but it's not accurate.",1.0,0.75
5958,could,"my brother has joint parental responsibility and has been having frquent access to his son but his mother phones 2 or 3 times while he has his son so he politely said to her dont phone while he is with me as it is my time with him..she then started sending abusive text to him...when she came to pick there son up she started shouting and threatening my brother in front of neighbours and there son he stayed calm...then the mothers new boyfriend started threatening my brother saying your going to die im going to kill you and burn your house down then turned to my brothers 3 year old son and said say good bye to daddy as it is the last time you are going to see him...police have been called......she says she is going to move miles away with there son and her new boyfriend what can my brother do can he stop it....also if she just up and goes with there son what can my brother do....also can he have a say in the amount of times she has moved and moved his school....and could he have a good chance of getting full custody of there son as she has done credit card frauding",1.0,0.8
25545,could,"We could start with Barry declining public financing.",1.0,0.8
22220,most,"It isn't even covered by news outlets for the most part.",1.0,0.8
23550,find,"I can't find the words.",0.0,0.8
9635,most,"The second was the same sort of thing when he imprudently forced the impeachment of President Clinton on grounds that most of us didn't think rose the the level of high crimes and misdemeanors.",1.0,1.0
29746,general,"Here are some quick links to get you started in any research you care to undertake:http://www.webmd.com/sleep-disorders/sleep-paralysishttp://en.wikipedia.org/wiki/Sleep_Paralysishttp://en.wikipedia.org/wiki/Hypnagogic_hallucinationshttp://watarts.uwaterloo.ca/~acheyne/S_P.htmlNOTE: I've relied on wikipedia's entries for the general wording of some of my descriptions of these conditions or phenomena",1.0,1.0
28135,someone,"I also love how the right always says we are the PC Police but the first time someone make an un PC comment they are all over them.",0.0,0.6
5695,someone,"Mr.Klotzman advised that he had been attempting to contact someone from team 8.",1.0,1.0
10448,much,"My brother had it much worse than I did... probably only because he was my brother",0.0,0.75
18532,really,"I have always had pets and I really think they are a vital part of my mental health but I can't even imagine what would lead someone to this.",1.0,0.8
21692,most,"Where was Trayvons Father when Trayvon needed him the most less than 1000 feet away.",0.0,1.0
17843,know,"every bum I know has told me they had their discharge upgraded and they get VA benefits.",0.0,0.6
11903,some,"I'm not saying that some Dem's aren't insane either",0.0,0.6
11112,some,"The day before some chavvy looking bloke comes out of a store as I was walking past and nods his head at me like we know each other",0.0,0.8
11978,know,"It might be easier to tell her that you like her when aren't at uni (but I'm sure she'd know anyway if you ask her out).",0.0,0.6
15176,most,"And most Americans don't realize they are brainwashed through Fox and Rush and Drudge.",1.0,0.6
14274,understand,"I dont understand these politicians.",0.0,1.0
11698,some,"Giving someone some old unwanted can of creamed corn rusting in the back of the pantry hardly competes with really giving someone a chance.",0.0,0.6
5313,read,"Anybody that has read his postings on the various forums/messages boards can attest to that.",0.0,0.8
1935,most,"I am sure most people will think I am crazy.",1.0,0.6
21754,know,"I am sure you would know that there are vast differences between them despite being placed in the same group.",0.0,1.0
28500,know,"I didnt know what to say.",1.0,1.0
8031,and the rest,"Back in the real world I've just about washed my hands of H Sapiens in regard to not cooking themselves and the rest of the biome.",0.0,0.8
2749,read,"(Skip down for TLDR but please read all before if you intend neg me)The NHS is a great system that we should be extremely thankful for and I'm sure we are all extremely grateful for the excellent service it provides.",0.0,0.75
27370,someone,"I would have been happy if someone smacked that lady.",1.0,0.6
24139,really,"I also want to add that i was working constantly for the 15yrs but only the final 1 yr with the NHS so i dont know if i would have been entitled to any redundancy as i had a break with the NHS when i went into a private nursing home to work then back into the NHS for that last year when i got really badsorry rambeling now lolI agree with the other posters who suggest that your wife makes an appoimntment with her doctor to review her medication.",0.0,1.0
751,much,"Even if he does love you as much as you believe he does",0.0,0.6
23697,read,"I seriously doubt millions of people read Andrew Breibart's blog.",0.0,0.8
6494,know,"I know a lot of people in the trades",0.0,0.6
28384,know,"Don't know what a peep is though.",1.0,0.8
24094,some,"-JoeSingle Universal HC would bring some reductions to the cost of HC insurance premiums as 25% of all HC rpremiums are spent on administrative costs.",1.0,0.8
4180,might,"but this is wise IMO because if you start with a full dose the side effects might not be tolerable.",1.0,1.0
24824,could,"The Intergovernmental Panel on Climate Change (IPCC) predicts a rise in global temperatures from a doubling of carbon dioxide could be in the range of 1.5-4.5 degrees Celsius by the end of the century.",1.0,1.0
343,some,"Those are just some of the ISSUES.",1.0,0.75
16524,most,"Maybe your first developmental memories would be biased depending on whether you're inside with your parents 24 hours a day or outside with them most of the day in the sun.",1.0,0.8
29501,kind of,"We haven't heard that kind of talk except from pure socialists.",0.0,0.6
14716,believe,"They were never going to surrender to the allies before the A bombs and there were no deals to surrender to the Soviets as the Japanese did not believe they would attack them.",1.0,0.8
14415,some,"Now you have some time to think about how you deal with the subject when she opens the present on Christmas DayI remember being given hair curlers and make-up at at young age by an aunt (young enough that I was still playing with 'baby' dolls) and it was made clear it was not appropriate.",0.0,1.0
7195,really,"(Or use it as an excuse not to speak to you again)I really hope you can get things sorted.",0.0,0.8
15517,some,"There are plenty of countries that have some form of public option or single payer health care and none of them are bankrupt or in danger of becoming so.",1.0,1.0
18723,know,"I don't know what the economy looks like in Mass",0.0,0.8
25739,know,"We are talking about situational awareness type of intellegence as it relates to knowing where your enemy is and him knowing where you areWhat I do know is that todays cutting edge",0.0,1.0
2833,could,"One has to have a certain sympathy for our tonyhe could nto have said I go on and on a la Thatcherso he says he will not stand for a fourth term",0.0,0.6
8780,could,"It's located at the formerly sacred Burlington House of CoatsAs well as being as close to ground zero as they could get",0.0,1.0
25046,some,"some just want America to fail.",1.0,0.8
26884,much,"Also how much do your sleeping habits change and what do you do during the day.",1.0,0.75
16218,read,"But I read a newspaper article shortly after that and was apauled at descriptions of our side stringing captured Viet Cong together by running barbed wire through their cheeks.",0.0,0.6
7278,read,"I've read so many threads on here about having trouble with schools and some people just come on to upset the OP",1.0,0.8
5368,really,"That Brit thing of going au natural really stinks.",0.0,0.75
24289,really,"Nevermind that really being tough is working out a solution that doesn't require bloodshed.",1.0,1.0
24385,some,"Like some of these attacks from the following link.",1.0,0.8
5300,believe,"I believe him.",0.0,1.0
27832,someone,"I'm surprised (and grateful to the majority of forum members) that my discussion of the Mosuo got this far before meeting someone like Farmell...in other forums where I've introduced this",0.0,1.0
12668,some,"I got some sweet quotes from Megyn KellyThis stinks to high heaven",0.0,0.8
19418,imagine,"Just imagine off of the countries making their own fuel in the world.",0.0,0.8
3539,basic,"_ There are two basic reasons that interest payments should not be called into question: First",0.0,0.5
13545,a little,"tea party corporate sponsors - Google SearchWell that was a little more effort than linking to the google home page",1.0,1.0
12814,could,"Sub zero weather could damage the batteries if near discharged.",1.0,0.8
3157,could,"I can't understand how anyone could be so lacking in common sense as to believe that Newt Gingrich could ever be elected president.",1.0,0.675
29808,much,"What many people dont realize is we value our temps as much as we value our clients.",0.0,0.5
2626,know,"We know who you are...",0.0,0.8
24105,know,"To know a person's religion we need not listen to his profession of faith but must find his brand of intolerance.",0.0,0.8
24562,could,"However..that could tighten the high tech/engineer market again.",1.0,0.75
25288,feel,"At first the shoes do feel a little strange and the reflexology bar can feel quite pronounced",0.0,1.0
6583,most,"Cultural marxists is probably the most acurate description.",0.0,1.0
29227,much,"If you spend as much energy striving for success",0.0,0.75
8670,know,"I didn't know there were Jewish Neo-Nazis.",0.0,1.0
19596,much,"Inter-racial dating doesn't happen very much at all.",1.0,0.8
23243,a little,"And here is a little reminder of their ambitions for the future based on their past glorious history...http://upload.wikimedia.org/wikipedi..._empire_en.pngRegarding Israel",1.0,0.6
4863,some,"Yea I find that really wierd- I've never fully understood why thats the case for some peopleYea I find that really wierd- I've never fully understood why thats the case for some peopleRead through this thread I apologise in advance if there is something similar to this thread",0.0,0.5
14744,some,"Perhaps some Alien in the form of Elvis has an opinion about Ethics and The A-Bomb that Curvey would like to share!",0.0,0.6
13838,some,"Drugs in this country are robbing us of some of the most brilliant and talented people.",1.0,0.6
28861,most,"The person most responsible for success or failure",0.0,1.0
7186,some,"Besides--sterotypes all have some general truths in them or they wouldn't exist.",1.0,0.6
2136,could,"I could care if he blew every intern in DC.",1.0,0.6
27851,much,"Your argument falls flat on its face when you look at American intervention elsewhere and realize that they intervened much more abroad than in the Middle East.",0.0,0.8
22111,someone,"She'd bum from me or someone else until she'd eventually cave in and buy some more for herself.",1.0,0.6
9618,could,"Katherine Jackson told the L.A. Times that the relationship between AEG and Michael Jackson created a legal duty for AEG to treat him safely and not put him in harms way. She claims AEG breached this duty when contracting with Murray who was only interested in making sure Michael Jackson could perform.",0.0,1.0
13513,find,"Actually I think you'll find a slim majority do pay it off on time.",1.0,0.6
4520,possible,"correct becuase we are seeing how unions protect those with the least acceptable work etyhic at the expense of those with the best possible work ethic You applaud every time the jobs go overseas.... because it's their right to do that.",0.0,0.8
27360,could,"Many of the poorer farmers could not afford to grow food crops due to a combination of high tax on these goods and low prices fixed by British policy.",0.0,0.8
27515,much,"But we have no right to pat ourselves on the back because we offer so much equality of opportunity when that is still blatant bullshit.",0.0,0.5
7566,feel,"You probably feel like there is no other way to deal with what you're feeling right now",1.0,0.6
15878,find,"I hope no one finds Palestinian life less valuable than any other.",1.0,1.0
12270,some,"The idea here is that some new aged rich person you you (assumably) can't identify with knows better for you and thinks that they are better than you.",0.0,0.6
24085,most,"Red meat and overeating among the most prevelant.",1.0,0.6
782,much,"Voting for a man with so much muslm blood on his hands",0.0,0.8
13457,somebody,"It's time we got this childish OWS out of the White House and put somebody responsible back at the helm.",1.0,0.75
27116,some,"If you are paying some guy minimum wage to sweep your floors",0.0,0.6
26799,some,"Theres also some bio processes where H2S is reacted in bio filters",0.0,0.6
7573,feel,"I may be completely wrong here but I feel that you may have been letting him dominate you too much and define your self-worth a little too much and I don't like the way he effectively cheated on you/ wasn't 100% faithful to you by sleeping with this ex when he was with you",1.0,1.0
21321,know,"You know me Jill....",0.0,0.8
14730,basic,"You're one of many who lack basic knowledge about the end of WW2.",1.0,0.8
6177,could,"By the same not my wife would happily not be in the union given the option amd she would negotiate to have the same contract as the union but instead of paying dues that she has no control over to an entity we do no agree with most of the causes they support the school could keep that $248 a month.",0.0,0.6
11017,my thinking,"Forgive me if my thinking is over-simplistic; that guns lead to murders.",1.0,0.6
30397,could,"We could incentivize them with some free drinks!",1.0,0.6
12075,read,"It reads as if you are being condenscending.",0.0,0.6
14675,some,"It seems there is some self-selection going on in who gets into the GW club and who gets to feed at the funding teat.",1.0,0.8
21936,much,"Segregation only limits how much people can learn from each other and therefore prevents people from increasing their knowledge and bettering themselves.",1.0,0.6
12909,they said,"Members of the South Africa Project were trying to draw attention to what they said is black-on-white violence in that country.",1.0,0.8
12929,know,"Another one who decided to deabte something he knows nothing about.",0.0,0.8
4182,could,"it so happens i could tolerate the ones i was prescribed",0.0,0.8
28192,could,"It's nice to imagine that the grass roots could fund a candidate with contributions of $5 and $10 but this isn't going to happen in this race and especially not so if Huckabee can't attract more than 50% of the rank and file.",0.0,0.6
17915,know,"EVERYBODY knows what the problem is.",0.0,0.6
21230,someone,"Or have someone read about recent technology to you.",0.0,0.6
10999,someone,"as for your statistics and the point you make if someones going to kill someone else and they have their mind set on it theyre going to do it with or without a firearm",0.0,0.625
19876,might,"I think I might phone the education dept to find their stance on the issue as the school are very rigid on it.",1.0,0.8
20017,know,"I don't know whether he really does want to come back to power.",1.0,0.6
7931,basic,"The basic issues here are trust",1.0,0.8
27514,feel,"It's understandable that the offspring of generations of people who got a better deal would feel bitterness that they are now more equal and indeed may have to watch as advantages they once had are given to others -- to redress injustices.",0.0,1.0
19474,some,"I have a suggestion for you.....next time some Republican bastard starts an unnecessary war how bout you go and help fight the goddam thing.",0.0,0.75
6435,understand,"Conservative women don't understand the glass houses analogyAnd Misogynist Leftwingers don't understand the concept of a Double Standard.",0.0,1.0
1064,understand,"I can understand the use of them in war despite Bush's abuse of that.",0.0,1.0
1511,could,"I don't think one could have hoped for anything better than that.",0.0,0.6
16517,much,"I don't really remember much of this bit",1.0,1.0
29118,believe,"I believe both of the above statements are true.",0.0,0.6
1829,sort of,"The INC forced it's creation because they would not negotiate any sort of settlement to appease the fears of the Muslims.",0.0,1.0
14525,believe,"Scientists believe the Great Dismal Swamp was created when the Continental shelf made its last big shift.",1.0,0.8
29972,feel,"He feels that Bachmann is his choice for President.",1.0,1.0
29340,find,"I can find no reason for anyone to have a handgun at home or even carry one around.",1.0,1.0
5455,possible,"Get it by buying it YOURSELF from an ins company(not possible for most people since it cost's over $1",0.0,1.0
3139,some,"For some people",0.0,0.5
31615,could,"It would be a boon to them and they could put more of their money into their business",0.0,0.75
12576,believe,"These Kiwis believe in themselves",0.0,0.75
24613,feel,"Many Muslims feel they have been treated as second-class citizens in a country dominated by Buddhists",1.0,0.75
31485,some,"I ask about your schooling and job because I need to know if I'm actually dealing with someone who has the capability enough to use his brain to hold a job or achieve some sort of degree.",0.0,0.6
27488,some,"I have read so many threads since the early 2000s by so many individuals who are just so absolutely sure that this is the either (1) the end of the world through fire and brimstone or (2) some sort of new age ascendancy via aliens/vibrations/whatever.",0.0,0.8
18700,some,"I gotta get some sleep.",0.0,0.75
19063,much,"How about you give us the name of your dealer and how much you bought.",0.0,0.5
4508,really,"And that's always the lefts excuse for denying what they really are.",1.0,1.0
21829,really,"Another couple of things I just found really weird is that when they left their kids in the apartment",0.0,1.0
22150,most,"I'd wager most are on the govt.",1.0,0.6
7247,find,"People can insulate themselves from speech they find particularly offensive a lot easier than society can step in and define what is",1.0,1.0
778,believe,"Then I believe he will be the first setting American to read the riot act to Israel and it's fascist government.",1.0,0.8
27519,some,"There is an inherent belief that it's not a big problem if some schools are much better (quality and funding) than others.",1.0,0.75
2232,know,"Which is why I know that it is one Saudi",1.0,0.75
2598,possible,"It is possible to be reasonable and honest",0.0,0.8
11916,some,"Like some of these attacks from the following link.",0.0,0.8
23396,much,"Some charities spend as much as 90% just in fundraising expensesYou get to research and choose your charities.... while government adds more and more levels",0.0,0.6
28442,know,"I know the rules of evidence.",0.0,1.0
19369,some,"25% of Scotland's Children some 522",1.0,0.6
17930,much,"I would like to see people who criticize the occupy protestors for not having a plan to fix the already falling system come up with an idea to improve things...but things are so screwed up its much easier said than done.",0.0,0.8
24305,could,"I would love it if I could find people who are from cultures that have (or have had) similar customs would get involved with us; they might be able to provide more insights from the perspectives of people to whom such behavior doesn't seem so 'strange' or 'different'.",0.0,0.8
21513,understand,"This is what Republican don't understand about the free market: capital doesn't care about American labor.",0.0,1.0
6423,really,"What really bothers me about this is that if you study Euro models of green energy",1.0,0.8
23423,understand,"i agree with you but can't understand why Newt is such a cry baby.",0.0,1.0
15342,could,"I could very easily be in danger of imminent default",1.0,1.0
18745,could,"I fail to see what China could possibly gain from a war.",1.0,0.6
3660,know,"The end of capitalism as we know it.",0.0,0.6
22567,understand,"I understand why government says you cant sell somethiong for it has been found to be dangerous...",0.0,0.8
31947,really,"I don't really give a fuck if you thing\k I am a vet or not.",1.0,1.0
879,believe,"I believe Beck doesn't understand the way Newt thinks.",1.0,1.0
27096,read,"From the discussions I read on here",1.0,0.6
4650,know,"You would not know any of this looking at who is voting in one of the strangest presidential primary campaigns in history.",0.0,0.6
7100,believe,"I believe it is referred to as 'trial by television'.",1.0,1.0
2857,could,"Actually the FED bankers could have kept the country in the depression as long as they pleased simply by the power Congress gives them but they were not profiting from it.",0.0,0.6
16428,some,"So we had to assume some one stole them.",0.0,0.5
11703,sort of,"I think to look at as a some sort of race between who's committed more violence isn't very useful in proving anything",0.0,0.8
12800,might,"A billion dollar waveguide might accept a billion watts at the input and deliver 700",1.0,0.8
100,most,"The thing I remember the most about Katrina was gas prices SOARING over $3.00 overnight because of it and then they never really came back down.",0.0,0.75
21784,really,"i really dont know what to do... im up to my eyes in debt with virtually no income.",1.0,1.0
5447,much,"I still think I need to reassess just how much in life she gets for free.",1.0,0.8
7658,could,"Also in the bill thanks to hard lobbying from Pelosi: increased limits on the size of mortgage loans that Fannie Mae and Freddie Mac could buy.",0.0,0.75
11946,know,"I dont know man...I look at the poor in the US and I gotta tell ya...let them see what the poor live like in any other country and I bet they wouldnt be complaining.",1.0,1.0
11743,find,"i find it much more interesting that the religious right pushes for abortion to become illegal",1.0,1.0
